id,writer
159,[b'S\xc3\xb6nke Wortmann']
11134,[b'Edward Tang']
88224,[]
132641,[]
42758,[]
9303,"[b'Lana Wachowski', b'Lilly Wachowski']"
23945,[b'Don Rhymer']
37820,[]
22479,[]
9054,[]
241058,[]
11985,[]
10232,[b'Rainer Werner Fassbinder']
59569,[b'Tim Metcalfe']
410921,[]
38955,[b'Stanley Tong']
110513,[]
114089,[]
11015,"[b'Amy Holden Jones', b'John Raffo', b'Rick Jaffa', b'Amanda Silver']"
9306,"[b'Richard Stanley', b'Ron Hutchinson']"
12559,[b'Tim Kelleher']
58770,[b'David Koepp']
124851,[]
3587,[b'Alvin Sargent']
10723,"[b'Joe Gayton', b'Lewis Colick']"
56077,"[b'Ann Guedes', b'Frank McGuinness']"
19004,[b'Dev Ross']
101230,[]
253632,[]
10987,[]
44705,[b'Trevor Nunn']
20318,[]
43596,[]
79782,[]
26933,[]
27854,[b'Dudley Nichols']
981,"[b'Donald Ogden Stewart', b'Waldo Salt']"
872,"[b'Adolph Green', b'Betty Comden']"
2769,[b'Alan Jay Lerner']
13320,[b'Leonard Gershe']
164,[b'George Axelrod']
426,"[b'Alec Coppel', b'Samuel A. Taylor']"
567,[b'John Michael Hayes']
3078,[b'Robert Riskin']
13528,"[b'John L. Balderston', b'Walter Reisch', b'John Van Druten']"
28288,"[b'George Marion Jr.', b'Dorothy Yost', b'Edward Kaufman']"
213,[b'Ernest Lehman']
284,"[b'Billy Wilder', b'I. A. L. Diamond']"
239,"[b'Billy Wilder', b'I.A.L. Diamond']"
4808,[b'Peter Stone']
289,"[b'Julius J. Epstein', b'Philip G. Epstein', b'Howard Koch']"
963,"[b'John Huston', b'Dashiell Hammett']"
11113,[b'Alan Jay Lerner']
6620,"[b'Billy Wilder', b'Ernest Lehman', b'Samuel A. Taylor']"
804,"[b'Ian McLellan Hunter', b'John Dighton']"
26531,"[b'Ethel Hill', b'Walter Ferris']"
909,"[b'Irving Brecher', b'Fred F. Finklehoffe']"
630,"[b'Noel Langley', b'Florence Ryerson', b'Edgar Allan Woolf']"
770,[b'Sidney Howard']
31044,"[b'Norman Steinberg', b'Dennis Palumbo']"
599,"[b'Billy Wilder', b'Charles Brackett', b'D.M. Marshman Jr.']"
15,"[b'Orson Welles', b'Herman J. Mankiewicz']"
62,"[b'Stanley Kubrick', b'Arthur C. Clarke']"
121357,"[b'Helen Deutsch', b'Abraham Polonsky', b'Frank Butler']"
705,[b'Joseph L. Mankiewicz']
22490,"[b'Anita Loos', b'Jane Murfin', b'F. Scott Fitzgerald', b'Donald Ogden Stewart']"
223,"[b'Robert E. Sherwood', b'Joan Harrison']"
25670,"[b'Charles Bennett', b'Joan Harrison']"
303,"[b'Alfred Hitchcock', b'Ben Hecht']"
4174,[b'Ben Hecht']
8356,"[b'Delmer Daves', b'Leo McCarey', b'Donald Ogden Stewart']"
381,[b'John Michael Hayes']
20758,"[b'Frances Goodrich', b'Albert Hackett']"
29376,[]
1859,"[b'Billy Wilder', b'Charles Brackett', b'Walter Reisch']"
18299,[b'Billy Wilder']
17281,[b'Alan Jay Lerner']
64382,"[b'Julius J. Epstein', b'William Douglas-Home']"
10907,"[b'Norman Reilly Raine', b'Seton I. Miller']"
32093,[b'John Taintor Foote']
1939,"[b'Jay Dratler', b'Samuel Hoffenstein', b'Elizabeth Reinhardt', b'Ring Lardner, Jr.']"
22292,[b'Philip Dunne']
3598,"[b'Robert Riskin', b'Sidney Buchman']"
3080,"[b'K\xc3\xa1roly N\xc3\xb3ti', b'Allan Scott']"
198,[]
13562,[]
1712,"[b'Fred Guiol', b'Ivan Moffat']"
220,[]
3529,"[b'Albert Hackett', b'Frances Goodrich']"
3085,"[b'Charles Lederer', b'Ben Hecht']"
2897,"[b'James Poe', b'Jules Verne', b'John Farrow', b'S.J. Perelman']"
1585,"[b'Frances Goodrich', b'Albert Hackett', b'Frank Capra']"
3083,[b'Sidney Buchman']
900,"[b'Dudley Nichols', b'Hagar Wilde']"
43795,[b'Morrie Ryskind']
85638,[]
50001,[]
43905,[b'Lester Cohen']
22688,"[b'Roland Kibbee', b'Harry Segall']"
23114,[b'Hugh Walpole']
26378,[b'Sig Herzig']
40206,"[b'Harry Kurnitz', b'Philip Rapp']"
22356,[b'James Edward Grant']
260,[]
43488,[b'Robert Rossen']
22613,"[b'Jules Furthman', b'Howard Hawks', b'Ben Hecht']"
10331,"[b'George A. Romero', b'John A. Russo']"
488,"[b'John Huston', b'James Agee']"
22733,"[b'Truman Capote', b'John Huston']"
261,"[b'Richard Brooks', b'James Poe']"
57575,"[b'Julius J. Epstein', b'Philip G. Epstein', b'Richard Brooks']"
32574,[b'Robert Riskin']
22657,[b'John Howard Lawson']
76464,[]
22649,"[b'Oliver H.P. Garrett', b'Benjamin Glazer']"
176841,[]
125587,[]
39448,[]
52855,[]
39940,[b'Daniel Taradash']
172868,[]
85328,[]
124632,[]
11076,[b'Robert Rodat']
63945,[]
58985,[]
890,[]
10861,[]
1770,[b'Neil Jordan']
44465,[]
2033,[b'Patricia Broderick']
18203,[]
9333,[b'Walter Hill']
47260,[b'Edward Pomerantz']
9400,"[b'Takashi Bufford', b'Kate Lanier']"
9401,[b'John Herzfeld']
12241,[]
25739,[]
161806,[]
11306,[b'Tony Gilroy']
9625,[b'Kevin Brodbin']
10680,[]
6346,"[b'William Goldman', b'Chris Reese']"
18660,[b'Don Tait']
35115,[]
14821,[b'Robert M. Young\t']
14136,"[b'Bill Walsh', b'Don DaGradi']"
10869,[b'Robert Stevenson']
22660,"[b'Fred Gipson', b'William Tunberg']"
19186,[b'David Swift']
31102,[b'David Swift']
6878,"[b'Caroline Thompson', b'Linda Woolverton']"
15944,"[b'Bill Walsh', b'Lillie Hayward']"
18444,[b'Lowell S. Hawley']
20723,[b'Bill Walsh']
173,[b'Earl Felton']
864,[]
24795,[]
11224,[]
81310,[]
15947,[]
9078,[b'Bill Peed']
29682,[b'John Tucker Battle']
8367,"[b'Pen Densham', b'John Watson']"
433,"[b'Bill Walsh', b'Don DaGradi']"
11360,"[b'Joe Grant', b'Dick Huemer']"
11114,[b'Malcolm Marmorstein']
12335,"[b'Bill Walsh', b'Don DaGradi']"
12092,[]
10948,[]
11229,[b'Matthew Bright']
15121,"[b'Ernest Lehman', b'Howard Lindsay', b'Russel Crouse']"
562,"[b'Steven E. de Souza', b'Jeb Stuart']"
10163,"[b'Brett Leonard', b'Gimel Everett']"
48862,[]
117036,[]
47199,[]
11159,[]
9591,[b'Tom Hanks']
30500,[b'David E. Kelley']
41843,[b'Ruth Prawer Jhabvala']
55058,[]
10938,[b'Jonathan Harvey']
11412,[b'Shane Black']
10586,[b'William Goldman']
42314,[]
27845,[]
108365,"[b'Jean-Marie Besset', b'George W.S. Trow']"
23223,[]
49471,[]
38153,[]
25147,[]
9716,[b'Woody Allen']
43777,[]
454,"[b'Baz Luhrmann', b'Craig Pearce']"
10218,[b'Jon Favreau']
819,[b'Barry Levinson']
38191,[]
56830,[]
11238,"[b'Mark McCorkle', b'Bob Schooley']"
27256,[b'John Cresswell']
31530,"[b'Allan Scott', b'Ernest Pagano']"
66473,"[b'P.G. Wodehouse', b'Ernest Pagano', b'S.K. Lauren']"
28120,[b'John Paxton']
1834,[b'John Paxton']
26282,"[b'Bernard C. Schoenfeld', b'Stanley Rubin']"
37218,[]
252,[b'Roald Dahl']
116356,[]
16372,"[b'Truman Capote', b'William Archibald']"
11561,"[b'Woody Allen', b'Marshall Brickman']"
11302,"[b'Woody Allen', b'Mickey Rose']"
623,[]
583,"[b'Terry Gilliam', b'Michael Palin', b'Terry Jones', b'Graham Chapman', b'John Cleese', b'Eric Idle']"
12614,[]
21711,[b'Jeremy Larner']
11575,[b'Arthur A. Ross']
475,"[b'David Newman', b'Robert Benton']"
11331,[b'Peter Viertel']
521,[]
21202,[]
88,[]
500,[]
792,[b'Oliver Stone']
8491,[b'Robert Klane']
402,[b'Joe Eszterhas']
10537,[]
11386,[b'Neil Jordan']
9504,[b'David Mamet']
15764,[b'Alan J. Pakula']
601,[b'Melissa Mathison']
67365,[]
25842,[b'Hugo Butler']
2119,[b'Robert Towne']
744,"[b'Jim Cash', b'Jack Epps Jr.']"
136311,[b'Michael Covert']
221,[]
702,"[b'Tennessee Williams', b'Oscar Saul']"
25750,[]
17642,[]
427043,[b'Michael Kreihsl']
146341,[]
9305,"[b'Claude Nuridsany', b'Marie P\xc3\xa9rennou']"
37616,[]
11112,[b'Nick Thiel']
21612,[]
141210,[]
102461,[]
36998,[b'Jaco Van Dormael']
200383,[]
116844,[b'Gary Lennon']
1630,"[b'Scott Alexander', b'Larry Karaszewski']"
26626,[]
124837,[]
11816,[b'Ernest Thompson']
11843,"[b'Blake Edwards', b'Frank Waldman']"
10379,"[b'Carlos Davis', b'Anthony Fingleton']"
2756,[b'James Cameron']
790,"[b'Debra Hill', b'John Carpenter']"
1103,"[b'Nick Castle', b'John Carpenter']"
11298,"[b'Terence H. Winkless', b'John Sayles']"
4480,[b'Claude Berri']
4481,[b'Claude Berri']
49688,[]
10765,"[b'Nancy Meyers', b'Harvey Miller', b'Charles Shyer']"
762,[]
44497,[]
85588,[]
278621,[]
99479,[b'John Wells']
55049,[]
124829,[]
79306,[]
356054,[]
10548,[]
531,[]
104931,[]
4483,"[b'Jean-Claude Carri\xc3\xa8re', b'Daniel Vigne', b'Natalie Zemon Davis']"
18919,[]
31556,"[b'John C. Higgins', b'Crane Wilbur']"
26167,[]
26174,[]
61461,[b'Cesare Giulio Viola']
117500,[]
218713,[]
217802,[]
127973,"[b'Walter DeLeon', b'Harry Ruskin']"
659,"[b'Jean-Claude Carri\xc3\xa8re', b'Volker Schl\xc3\xb6ndorff', b'Franz Seitz junior']"
30892,[b'Peter Barnes']
86369,[]
8074,[]
124676,[]
38554,[]
49763,[b'Eric Red']
41326,[]
36555,[b'Deborah Scott']
10608,[b'Tim Robbins']
11216,[b'Giuseppe Tornatore']
7452,[]
64567,[]
892,"[b'Gilles Adrien', b'Jean-Pierre Jeunet', b'Marc Caro']"
1600,[b'Krzysztof Kie\xc5\x9blowski']
26561,[]
975,"[b'Stanley Kubrick', b'Calder Willingham', b'Jim Thompson']"
18129,[b'Donald E. Westlake']
54405,[]
150823,[b'Tony Giglio']
409,[b'Anthony Minghella']
38251,[]
10161,"[b'Shane Connaughton', b'Jim Sheridan']"
1412,[b'Steven Soderbergh']
41768,[]
10409,"[b'Baz Luhrmann', b'Craig Pearce']"
14285,[]
2469,"[b'Yuyi Beringola', b'Pedro Almod\xc3\xb3var']"
10174,[]
31225,[]
510,"[b'Bo Goldman', b'Lawrence Hauben']"
11455,[b'Tommy Chong']
1891,"[b'Leigh Brackett', b'Lawrence Kasdan']"
2493,[b'William Goldman']
85,[b'Lawrence Kasdan']
68,"[b'Terry Gilliam', b'Tom Stoppard', b'Charles McKeown']"
679,[b'James Cameron']
429,"[b'Luciano Vincenzoni', b'Sergio Leone', b'Agenore Incrocci', b'Furio Scarpelli']"
13446,[b'Bruce Robinson']
389,[b'Reginald Rose']
947,"[b'Michael Wilson', b'Robert Bolt']"
185,[b'Stanley Kubrick']
595,"[b'Horton Foote', b'Harper Lee']"
28,"[b'John Milius', b'Francis Ford Coppola']"
335,"[b'Sergio Leone', b'Sergio Donati']"
1892,"[b'Lawrence Kasdan', b'George Lucas']"
144,"[b'Wim Wenders', b'Peter Handke', b'Richard Reitinger']"
1092,[b'Graham Greene']
769,"[b'Nicholas Pileggi', b'Martin Scorsese']"
348,"[b""Dan O'Bannon""]"
766,"[b'Sam Raimi', b'Ivan Raimi']"
175,[]
11645,"[b'Akira Kurosawa', b'Hideo Oguni']"
10835,[]
539,[b'Joseph Stefano']
525,[]
240,"[b'Francis Ford Coppola', b'Mario Puzo']"
600,"[b'Stanley Kubrick', b'Gustav Hasford', b'Michael Herr']"
530,[b'Nick Park']
10705,[b'Kenneth Branagh']
279,[b'Peter Shaffer']
3109,[b'Frank S. Nugent']
311,"[b'Sergio Leone', b'Franco Ferrini', b'Franco Arcalli', b'Enrico Medioli', b'Ernesto Gastaldi', b'Piero De Bernardi', b'Leonardo Benvenuti ']"
1578,"[b'Paul Schrader', b'Mardik Martin']"
703,"[b'Woody Allen', b'Marshall Brickman']"
9549,[b'Philip Kaufman']
1398,[b'Andrei Tarkovsky']
387,"[b'Wolfgang Petersen', b'Dean Riesner']"
9277,[b'David S. Ward']
343,[]
37291,[]
490,[b'Ingmar Bergman']
11235,[]
218,[]
763,"[b'Stephen Sinclair', b'Fran Walsh', b'Peter Jackson']"
9665,[b'Kevin Jarre']
18971,[]
696,"[b'Woody Allen', b'Marshall Brickman']"
379,"[b'Joel Coen', b'Ethan Coen']"
207,[b'Tom Schulman']
37247,"[b'Buck Henry', b'Calder Willingham']"
1480,[b'Orson Welles']
9322,[]
826,"[b'Carl Foreman', b'Michael Wilson']"
422,"[b'Federico Fellini', b'Tullio Pinelli', b'Ennio Flaiano', b'Brunello Rondi']"
829,[b'Robert Towne']
828,[b'Edmund H. North']
3090,[b'John Huston']
9964,[b'Peter Jackson']
3063,[]
13667,[]
694,"[b'Stanley Kubrick', b'Diane Johnson']"
235,"[b'Bruce A. Evans', b'Raynold Gideon']"
832,"[b'Fritz Lang', b'Thea von Harbou']"
765,"[b'Sam Raimi', b'Scott Spiegel']"
5925,"[b'James Clavell', b'W.R. Burnett']"
11778,"[b'Deric Washburn', b'Michael Cimino']"
4485,"[b'Jean Van Hamme', b'Jean-Jacques Beineix']"
137,"[b'Danny Rubin', b'Harold Ramis']"
33,[b'David Webb Peoples']
982,[b'George Axelrod']
8428,[b'Allan Moyle']
212,"[b'Julius J. Epstein', b'Philip G. Epstein']"
105,[]
1633,"[b'Carol Sobieski', b'Fannie Flagg']"
11202,"[b'Francis Ford Coppola', b'Edmund H. North']"
1554,[]
149,"[b'Katsuhiro \xc5\x8ctomo', b'Izo Hashimoto']"
8009,"[b'Gregory Widen', b'Peter Bellwood', b'Larry Ferguson']"
903,"[b'Donn Pearce', b'Frank Pierson']"
11673,"[b'Jean-Paul Rappeneau', b'Jean-Claude Carri\xc3\xa8re']"
3034,"[b'Gene Wilder', b'Mel Brooks']"
339,[b'Jim Jarmusch']
10404,[]
914,[b'Charlie Chaplin']
756,[]
288,[b'Carl Foreman']
910,"[b'Jules Furthman', b'Leigh Brackett', b'William Faulkner']"
2640,[b'Daniel Waters']
16633,[b'Richard Matheson']
665,[b'Karl Tunberg']
11031,[]
11314,"[b'Ron Fricke', b'Godfrey Reggio', b'Michael Hoenig', b'Alton Walpole']"
15143,[]
89,[b'Jeffrey Boam']
10322,"[b'Robert C. Jones', b'Jerzy Kosinski']"
783,[b'John Briley']
10644,"[b'Jean-Claude Carri\xc3\xa8re', b'Philip Kaufman']"
11257,"[b'Ruth Prawer Jhabvala', b'E.M. Forster']"
14370,"[b'Pat Proft', b'Neal Israel']"
12104,[b'Roger Waters']
625,[b'Bruce Robinson']
8816,"[b'Lasse Hallstr\xc3\xb6m', b'Reidar J\xc3\xb6nsson', b'Per Berglund', b'Brasse Br\xc3\xa4nnstr\xc3\xb6m']"
830,[b'Cyril Hume']
2323,[b'Phil Alden Robinson']
983,"[b'John Huston', b'Gladys Hill']"
642,[b'William Goldman']
655,[]
10341,"[b'Wim Wenders', b'Peter Carey']"
639,[b'Nora Ephron']
266022,[]
168450,[]
30180,[]
31388,"[b'Jonathan Bond', b'Fred Mata']"
41801,[]
66034,[]
348138,[]
96288,[]
61536,[b'Herb Gardner']
18762,[]
331367,[]
8077,"[b'David Giler', b'Walter Hill', b'Larry Ferguson']"
814,[b'John Landis']
41671,[]
27214,[]
52263,[]
33519,[]
16235,[b'Tommy Lee Wallace']
11449,[b'Sandor Stern']
41848,[]
25944,[]
24913,[]
49126,[b'Frank De Felitta']
32076,[b'Mark Frost']
571,[b'Evan Hunter']
8851,"[b'Theodore Simonson', b'Kate Phillips']"
37843,[b'Jeffrey Bloom']
32146,"[b'Eric Red', b'Norman Snider']"
30346,"[b'Philip MacDonald', b'Val Lewton']"
6114,[b'James V. Hart']
229,[]
13549,"[b'William F. Nolan', b'Dan Curtis']"
9529,"[b'Clive Barker', b'Bernard Rose']"
1598,"[b'John D. MacDonald', b'Wesley Strick']"
11349,[b'James R. Webb']
7340,[b'Lawrence D. Cohen']
6217,"[b'Alan Ormsby', b'Paul Schrader']"
377,[b'Wes Craven']
653,[b'Henrik Galeen']
28198,[]
794,[b'David Seltzer']
31640,"[b'Nick Villiers', b'Alison Cross']"
8744,[b'Christian Forte']
25189,[]
145,[]
2212,"[b'Steven Soderbergh', b'Ole Bornedal']"
199,"[b'Brannon Braga', b'Ronald D. Moore']"
7863,[b'Jan Sardi']
12498,[b'Billy Bob Thornton']
9279,[b'Randy Kornfield']
53234,"[b'G\xc3\xa9rard Brach', b'Michelangelo Antonioni']"
17204,[]
21539,[b'Nat Mauldin']
85589,[]
12709,"[b'R\xc3\xa9mi Waterhouse', b'Michel Fessler', b'Eric Vicaut']"
20539,[b'Arthur Miller']
11674,[b'John Hughes']
199512,[]
64900,[]
1573,"[b'Steven E. de Souza', b'Doug Richardson']"
152,[b'Harold Livingston']
174,"[b'Nicholas Meyer', b'Denny Martin Flinn']"
172,[b'David Loughery']
154,[b'Jack B. Sowards']
157,[]
168,"[b'Steve Meerson', b'Peter Krikes', b'Harve Bennett', b'Nicholas Meyer']"
364,"[b'Daniel Waters', b'Wesley Strick']"
11967,[b'John Fusco']
9086,[b'John Fusco']
621,[b'Bronte Woodard']
9037,[b'Ken Finkleman']
10173,"[b'Michael Grais', b'Mark Victor']"
55687,[]
168535,[b'Jon Robin Baitz']
8845,[b'J. F. Lawton']
46681,[]
578,"[b'Carl Gottlieb', b'Peter Benchley']"
579,"[b'Carl Gottlieb', b'Howard Sackler', b'Peter Benchley']"
17692,"[b'Carl Gottlieb', b'Richard Matheson']"
17795,"[b'E. Jack Kaplan', b'Richard Chapman', b'Peter Tolan']"
75,[b'Jonathan Gems']
13891,"[b'Alexander Payne', b'Jim Taylor']"
9390,[]
378,"[b'Joel Coen', b'Ethan Coen']"
10896,[]
2322,"[b'Walter F. Parkes', b'Lawrence Lasker', b'Phil Alden Robinson']"
41240,[]
26949,"[b'Clancy Sigal', b'Anna Hamilton Phelan', b'Allan Scott']"
9819,[b'Scott McPherson']
49799,[]
31908,[b'Lewis Colick']
46027,[b'Sidney Lumet']
3179,"[b'Mike Judge', b'Joe Stillman']"
1802,[]
4232,[b'Kevin Williamson']
9361,"[b'Michael Mann', b'Christopher Crowe']"
2928,"[b'Nora Ephron', b'Peter Dexter', b'Jim Quinlan', b'Delia Ephron']"
30285,[]
10549,[b'Kenneth Branagh']
58102,[]
18451,[b'Michael Scott Myers']
27265,[]
49935,[]
8818,"[b'Alan Parker', b'Tim Rice']"
36758,[b'Laura Jones']
36040,[]
74239,[]
9415,"[b'Wayne Beach', b'David Hodgin']"
55146,[]
303693,[b'Bima Stagg']
12145,"[b'William Goldman', b'John Cleese', b'Iain Johnstone']"
42424,[]
34314,[]
2892,[b'Michael Rymer']
9404,[]
85242,[]
9622,"[b'Mark Feldberg', b'Mitchell Klebanoff']"
8860,[b'Randy Feldman']
197537,[]
66597,[]
14832,[]
9619,[b'Leslie Bohem']
40506,[]
31000,[]
4104,[]
26306,[]
203829,[]
43775,[]
14908,[]
784,[b'Zden\xc4\x9bk Sv\xc4\x9br\xc3\xa1k']
12489,[b'Vondie Curtis-Hall']
168283,[]
16448,[]
55936,[]
17894,[]
28059,[b'Eric Bogosian']
58911,[]
17949,[]
1968,[b'Katherine Reback']
61563,[b'Paul Schrader']
66,[b'William Goldman']
20735,[]
11419,[b'Elisa Bell']
333165,[]
25796,[]
638,[]
25624,[]
9366,[b'Paul Attanasio']
60083,[]
21915,[]
90928,[]
50091,[]
18420,[]
19952,[]
9446,"[b'Bruce A. Evans', b'Raynold Gideon']"
28005,[]
9403,"[b'Len Blum', b'Michael Kalesniko', b'Howard Stern']"
27322,[]
10003,"[b'Jonathan Hensleigh', b'Wesley Strick']"
9311,[b'Ann Biderman']
11844,[b'Roddy Doyle']
884,[]
49806,[]
1624,[]
88423,[]
16052,[b'Gregory Nava']
4477,"[b'David Aaron Cohen', b'Vincent Patrick', b'Kevin Jarre']"
24662,"[b'Roberts Gannaway', b'Cliff Ruby', b'Elana Lesser', b'Theresa Cullen', b'Cinco Paul']"
18423,[b'Troy Byer']
76996,"[b'Stavros Kazantzidis', b'Yael Bergman', b'Emma-Kate Croghan', b'Helen Bandis']"
6499,"[b'Shuki Levy', b'Shell Danielson']"
50512,[]
9405,"[b'Don Jakoby', b'Paul Mones']"
12723,[b'Ken Hixon']
9360,[]
9434,"[b'Tom Jankiewicz', b'D.V. DeVincentis', b'John Cusack', b'Steve Pink']"
118991,[b'Harley Peyton']
21626,"[b'Angus Fraser', b'Lynne Stopkewich']"
13982,[]
93946,[]
77223,[]
31465,[]
12793,[b'Sylvia Sichel']
102878,[]
105763,[]
9611,[b'Robin Schiff']
47694,[]
10357,"[b'Billy Ray', b'Jerome Armstrong']"
9977,[]
816,[b'Mike Myers']
2163,"[b'Jonathan Mostow', b'Sam Montgomery']"
124680,[]
16399,[]
124843,[]
31017,[]
24645,[]
49478,"[b'Michael Vickerman', b'Hugh Kelley']"
12499,"[b'Lowell Ganz', b'Babaloo Mandel']"
18,"[b'Luc Besson', b'Robert Mark Kamen']"
68545,[]
1811,[]
109614,[]
60082,[]
105045,[]
53023,[]
64802,[b'Terrence McNally']
11239,[]
50850,[]
15321,[]
2058,[b'Robert Gordon']
9450,[b'Mark Herman']
125021,[]
330,[b'David Koepp']
38523,[]
16375,[b'Steven Soderbergh']
33660,[b'Dale Rosenbloom']
59232,[]
45671,[b'Robert Mundi']
17770,"[b'Gregory Bernstein', b'Sara Bernstein']"
15170,"[b'Caroline Thompson', b'William Joyce']"
1701,[b'Scott Rosenberg']
201445,[]
26422,[]
124642,[b'Laetitia Masson']
1639,"[b'Jeff Nathanson', b'Randall McCormick']"
49235,[]
106129,[]
291634,[]
107743,[b'Annette Goliti Gutierrez']
415,[]
47686,[]
65889,[]
11103,[b'Theresa Marie']
11970,"[b'Ron Clements', b'John Musker', b'Irene Mecchi', b'Don McEnery', b'Bob Shaw']"
34941,[b'Stephen T. Kay']
407992,[]
8874,[b'Ronald Bass']
17991,[]
11956,[b'C\xc3\xa9dric Klapisch']
266,[b'Jean-Luc Godard']
754,[]
37567,[]
43771,[b'Mohsen Makhmalbaf']
124834,[]
249358,[]
111367,[]
607,[b'Ed Solomon']
18080,[b'Robert Nelson Jacobs']
38225,[]
17834,[b'Jeff Rothberg']
686,"[b'James V. Hart', b'Michael Goldenberg']"
65046,[b'Shirley Barrett']
4421,"[b'David Twohy', b'Danielle Alexandra']"
9387,"[b'John Milius', b'Oliver Stone']"
10603,"[b'Dana Olsen', b'Audrey Wells']"
2142,[]
8413,[]
10336,[b'Alan B. McElroy']
20737,[]
9413,"[b'Arleen Sorkin', b'Paul Slansky']"
14585,[]
18519,[]
49462,[]
8834,[]
9458,[b'David Klass']
8854,[]
38295,[]
22073,[b'Chris Brancato']
37244,[]
4961,"[b'Matthew Robbins', b'Guillermo del Toro']"
9416,"[b'Joel Cohen', b'Alec Sokolow']"
26180,[]
17832,[b'Charles Edward Pogue']
9772,[]
6072,[b'Scott Yagemann']
1669,"[b'Larry Ferguson', b'Donald Stewart']"
468,[b'Gus Van Sant']
32519,[]
108401,[b'Miguel Arteta']
10806,[b'Paul Rudnick']
9433,[b'David Mamet']
6623,[b'Michael Schiffer']
2118,"[b'Curtis Hanson', b'Brian Helgeland']"
978,[b'Becky Johnston']
9437,[b'David Klass']
29461,[]
56651,[]
10351,[b'Peter Atkins']
66588,[b'Laura Jones']
2649,[]
14289,"[b'Jeb Stuart', b'Philip Morton']"
10155,[b'John Ridley']
75250,[]
20457,[b'Karen Janszen']
18355,"[b'Dan Gordon', b'Sabi H. Shabtai']"
33657,[]
55306,[]
68924,[]
36434,"[b'Pat Bermel', b'Evan Tylor']"
2255,[b'Kevin Smith']
28353,[b'Mark Brown']
9427,[]
172545,[]
17589,[]
3597,[b'Kevin Williamson']
1813,"[b'Jonathan Lemkin', b'Tony Gilroy']"
36797,"[b'Craig Mazin', b'Greg Erb']"
12628,[b'Mark Haskell Smith']
33344,[]
25099,[]
45019,[]
63437,[b'Joe Eszterhas']
62422,[]
782,[b'Andrew Niccol']
29911,[]
9827,[b'Dean R. Koontz']
1959,[b'Tim Willocks']
251481,[]
8067,[b'John Hodge']
125052,[]
45153,[]
10871,[b'Mel Efros']
14398,[b'Jim Kouf']
10890,"[b'Len Blum', b'Harold Ramis', b'Daniel Goldberg']"
99002,[]
1281,"[b'Richard Curtis', b'Robin Driscoll']"
32332,[]
9770,"[b'Tom Matthews', b'Eric Williams']"
12616,[b'Mike Figgis']
34838,[]
14905,[b'Frank Cottrell Boyce']
14583,"[b'Josh Pate', b'Jonas Pate']"
11975,"[b'Francis Ford Coppola', b'Michael Herr']"
4995,[b'Paul Thomas Anderson']
9281,"[b'William Kelley', b'Earl W. Wallace']"
45928,[]
563,[b'Edward Neumeier']
61337,[b'Steven Schwartz']
19931,"[b'Ronald Bass', b'Amy Tan']"
31535,[]
10215,[b'Peter Howitt']
9823,"[b'Lawrence Kasanoff', b'Joshua Wexler']"
37165,[]
45609,[b'Hossein Amini']
38904,[]
45565,[]
9407,[b'Robert King']
4824,[b'Chuck Pfarrer']
9444,"[b'Susan Gauthier', b'Bob Tzudiker', b'Noni White', b'Bruce Graham']"
9414,"[b'Robert Farrar', b'Howard Franklin']"
8078,[b'Joss Whedon']
29938,[]
11831,[b'David Franzoni']
2895,[]
39177,"[b'Agn\xc3\xa8s Merlet', b'Christine Miller']"
19601,[]
124606,[]
42832,[]
22797,"[b'Neil Jordan', b'Pat McCabe']"
2639,[b'Woody Allen']
9574,"[b'Bill Walsh', b'John Hughes']"
10371,"[b'Jana Howington', b'Steve LuKanic']"
489,[]
167738,[]
293820,[]
9714,[]
102406,[]
170430,[b'Frank Rehwaldt']
8197,[b'John Lee Hancock']
6283,[b'Adam Rifkin']
279698,[]
49728,[]
64562,[]
4233,[b'Kevin Williamson']
191874,[]
10217,[b'Atom Egoyan']
438108,[]
597,[b'James Cameron']
714,[b'Bruce Feirstein']
52537,[]
12799,"[b'Ga\xc3\xabl Morel', b'Catherine Corsini']"
